Date,Open,High,Low,Close,Adj Close,Volume
2018-03-02,1284.900024,1303.380005,1254.939941,1276.640015,1276.640015,34180148
2018-03-03,1276.640015,1298.189941,1258.199951,1272.260010,1272.260010,23806066
2018-03-04,1272.260010,1291.250000,1224.250000,1285.239990,1285.239990,24322755
2018-03-05,1285.239990,1291.839966,1265.930054,1266.930054,1266.930054,21796123
2018-03-06,1266.930054,1266.930054,1176.579956,1207.430054,1207.430054,34034339
2018-03-07,1207.489990,1223.500000,1039.560059,1095.910034,1095.910034,61717752
2018-03-08,1095.209961,1116.180054,997.270020,1033.959961,1033.959961,54449069
2018-03-09,1033.959961,1076.209961,926.690002,1065.689941,1065.689941,74990482
2018-03-10,1065.689941,1089.160034,990.530029,1003.780029,1003.780029,36509623
2018-03-11,1003.780029,1157.260010,969.390015,1138.839966,1138.839966,63353716
2018-03-12,1138.839966,1150.219971,1012.059998,1051.060059,1051.060059,56197766
2018-03-13,1051.060059,1099.829956,994.609985,1053.550049,1053.550049,73859997
2018-03-14,1053.719971,1072.380005,918.409973,950.280029,950.280029,45006196
2018-03-15,950.280029,955.700012,874.630005,939.679993,939.679993,46027181
2018-03-16,939.679993,1063.180054,897.780029,972.369995,972.369995,67652711
2018-03-17,972.280029,1030.739990,929.369995,948.929993,948.929993,43519077
2018-03-18,949.450012,952.289978,848.580017,936.270020,936.270020,54591156
2018-03-19,936.280029,1000.070007,912.280029,994.669983,994.669983,58729088
2018-03-20,994.359985,1074.069946,953.380005,1062.819946,1062.819946,65725834
2018-03-21,1062.819946,1084.510010,1009.369995,1031.780029,1031.780029,41647329
2018-03-22,1031.750000,1065.189941,987.440002,1015.190002,1015.190002,38596693
2018-03-23,1015.190002,1030.619995,963.719971,1029.739990,1029.739990,32361593
2018-03-24,1029.650024,1036.050049,974.489990,975.940002,975.940002,22789755
2018-03-25,975.940002,994.000000,969.630005,975.380005,975.380005,19901849
2018-03-25,975.380005,980.099976,886.179993,913.739990,913.739990,32326463
2018-03-26,913.739990,928.650024,873.729980,877.690002,877.690002,31192960
2018-03-27,877.690002,897.940002,850.869995,861.179993,861.179993,28131311
2018-03-28,861.159973,869.289978,696.549988,711.130005,711.130005,84465419
2018-03-29,711.130005,772.109985,675.109985,696.929993,696.929993,66701444
2018-03-30,696.979980,737.710022,681.710022,685.469971,685.469971,31372272
2018-03-31,685.469971,700.690002,627.080017,644.250000,644.250000,42473944
2018-04-01,644.099976,687.900024,639.400024,663.979980,663.979980,25140139
2018-04-02,663.979980,724.900024,660.280029,710.130005,710.130005,29654275
2018-04-03,710.130005,711.429993,638.390015,651.520020,651.520020,37251371
2018-04-04,651.530029,659.229980,620.700012,644.099976,644.099976,24056410
2018-04-05,644.099976,648.760010,604.020020,610.890015,610.890015,25194290
2018-04-06,610.900024,657.270020,610.690002,642.650024,642.650024,21177510
2018-04-07,642.650024,663.030029,640.359985,657.440002,657.440002,11811319
2018-04-08,657.440002,685.239990,627.010010,638.729980,638.729980,21427207
2018-04-09,638.729980,660.340027,627.020020,652.580017,652.580017,14140291
2018-04-10,652.780029,671.169983,651.599976,670.059998,670.059998,20148758
2018-04-11,670.059998,740.820007,658.669983,737.840027,737.840027,59525564
2018-04-12,737.840027,786.150024,722.809998,743.270020,743.270020,50554153
2018-04-13,743.270020,762.169983,720.369995,739.159973,739.159973,20328761
2018-04-14,739.159973,788.450012,739.159973,782.049988,782.049988,25358793
2018-04-15,782.049988,800.780029,745.049988,769.809998,769.809998,34201319
2018-04-16,769.809998,789.710022,755.330017,759.770020,759.770020,25887561
2018-04-17,759.770020,901.330017,758.719971,895.450012,895.450012,73810458
2018-04-18,895.679993,984.530029,879.900024,966.630005,966.630005,81766110
2018-04-19,966.630005,1151.300049,943.090027,1124.670044,1124.670044,154352797
2018-04-20,1125.290039,1188.670044,1017.599976,1154.449951,1154.449951,154795305
2018-04-21,1154.449951,1260.130005,1110.280029,1195.640015,1195.640015,144092452
2018-04-22,1195.640015,1457.290039,1193.329956,1440.949951,1440.949951,309318983
2018-04-23,1440.949951,1569.349976,1391.209961,1407.550049,1407.550049,366818528
2018-04-24,1407.560059,1438.199951,1226.869995,1289.859985,1289.859985,381199575
2018-04-25,1289.859985,1425.930054,1244.390015,1421.869995,1421.869995,174556815
2018-04-26,1421.250000,1423.319946,1327.819946,1331.969971,1331.969971,127133720
2018-04-27,1331.969971,1416.750000,1320.989990,1390.640015,1390.640015,76830254
2018-04-28,1390.640015,1483.900024,1367.280029,1440.089966,1440.089966,118771919
2018-04-29,1440.089966,1447.310059,1332.060059,1348.270020,1348.270020,74604340
2018-04-30,1348.400024,1360.209961,1244.319946,1354.280029,1354.280029,95214620
2018-05-01,1354.280029,1490.579956,1323.900024,1457.079956,1457.079956,140930581
2018-05-02,1457.079956,1539.890015,1448.819946,1507.359985,1507.359985,168151101
2018-05-03,1507.650024,1538.829956,1459.010010,1513.290039,1513.290039,97222464
2018-05-04,1513.290039,1758.589966,1509.829956,1758.589966,1758.589966,200830189
2018-05-05,1758.589966,1843.660034,1635.479980,1756.569946,1756.569946,245512548
2018-05-06,1756.569946,1779.199951,1562.579956,1651.390015,1651.390015,179642018
2018-05-07,1651.390015,1694.869995,1550.699951,1599.520020,1599.520020,132524367
2018-05-08,1599.520020,1676.390015,1459.670044,1626.630005,1626.630005,158636690
2018-05-09,1626.739990,1665.050049,1508.800049,1519.839966,1519.839966,135411694
2018-05-10,1519.839966,1556.670044,1309.560059,1367.010010,1367.010010,250733936
2018-05-11,1367.010010,1503.589966,1269.170044,1458.550049,1458.550049,192556727
2018-05-12,1458.550049,1497.339966,1404.939941,1478.750000,1478.750000,105948682
2018-05-13,1478.750000,1493.790039,1329.130005,1412.969971,1412.969971,163658298
2018-05-14,1412.969971,1453.089966,1310.739990,1337.530029,1337.530029,133975697
2018-05-15,1337.530029,1355.910034,1216.589966,1280.109985,1280.109985,129995294
2018-05-16,1280.109985,1344.040039,1166.469971,1192.880005,1192.880005,106796700
2018-05-17,1192.880005,1218.300049,1130.380005,1203.319946,1203.319946,107567516
2018-05-18,1203.319946,1214.280029,1148.839966,1177.020020,1177.020020,39959789
2018-05-19,1177.020020,1310.569946,1165.810059,1291.589966,1291.589966,94658247
2018-05-20,1291.589966,1301.209961,1212.359985,1229.050049,1229.050049,64142112
2018-05-21,1229.050049,1230.020020,1122.380005,1135.150024,1135.150024,86991398
2018-05-22,1135.140015,1152.579956,968.429993,994.369995,994.369995,146261127
2018-05-23,994.239990,1080.369995,945.770020,1073.900024,1073.900024,109144652
2018-05-24,1073.900024,1074.989990,985.400024,1016.450012,1016.450012,79498329
2018-05-25,1016.450012,1046.790039,996.190002,1006.460022,1006.460022,41313070
2018-05-26,1006.460022,1009.510010,978.000000,996.479980,996.479980,41497870
2018-05-27,996.479980,1005.510010,872.409973,883.179993,883.179993,66464558
2018-05-28,883.179993,1006.710022,872.940002,988.059998,988.059998,104520371
2018-05-29,988.039978,1029.170044,949.539978,982.869995,982.869995,81875881
2018-05-30,982.869995,1030.979980,972.609985,996.479980,996.479980,73969184
2018-05-31,996.520020,1012.130005,975.500000,1001.859985,1001.859985,45598262
2018-06-01,1001.859985,1099.540039,992.630005,1084.219971,1084.219971,65292437
2018-06-02,1084.219971,1192.859985,1073.099976,1168.410034,1168.410034,121830441
2018-06-03,1168.430054,1210.849976,1075.250000,1097.900024,1097.900024,138533392
2018-06-04,1097.900024,1158.500000,1047.130005,1150.060059,1150.060059,98390092
2018-06-05,1150.060059,1156.589966,1097.579956,1129.119995,1129.119995,91936744
2018-06-06,1129.119995,1168.689941,1127.439941,1144.550049,1144.550049,68385230
2018-06-07,1144.550049,1149.479980,1087.640015,1115.050049,1115.050049,57948851
2018-06-08,1115.050049,1139.250000,1084.010010,1085.650024,1085.650024,41238418
2018-06-09,1085.739990,1086.459961,898.760010,937.210022,937.210022,142156156
2018-06-10,935.900024,980.559998,896.729980,954.260010,954.260010,83391163
2018-06-11,954.260010,959.630005,851.059998,870.750000,870.750000,77008744
2018-06-12,870.739990,882.719971,802.280029,842.820007,842.820007,79282537
2018-06-13,842.820007,907.659973,828.390015,895.359985,895.359985,70845642
2018-06-14,895.330017,897.830017,836.659973,842.609985,842.609985,39291397
2018-06-15,842.609985,859.830017,829.630005,850.030029,850.030029,26287863
2018-06-16,850.030029,862.429993,843.380005,847.280029,847.280029,16592249
2018-06-17,847.280029,899.770020,824.780029,884.909973,884.909973,41409173
2018-06-18,884.909973,928.859985,874.349976,907.690002,907.690002,45928501
2018-06-19,907.690002,907.960022,863.590027,891.940002,891.940002,54405712
2018-06-20,891.940002,906.020020,866.919983,871.580017,871.580017,29697468
2018-06-21,871.590027,874.049988,720.109985,751.409973,751.409973,112671384
2018-06-22,751.409973,777.669983,732.500000,762.419983,762.419983,40505389
2018-06-23,762.419983,771.750000,662.599976,747.179993,747.179993,93086099
2018-06-24,747.190002,779.440002,734.880005,754.229980,754.229980,49903670
2018-06-25,754.229980,757.859985,693.150024,695.380005,695.380005,38078700
2018-06-26,695.450012,722.520020,687.349976,713.380005,713.380005,44089146
2018-06-27,713.380005,723.039978,649.510010,658.969971,658.969971,40003702
2018-06-28,658.969971,739.590027,648.739990,715.500000,715.500000,55895762
2018-06-29,715.500000,785.739990,715.500000,747.609985,747.609985,63902832
2018-06-30,747.849976,753.190002,715.729980,736.909973,736.909973,27029443
2018-07-01,736.909973,796.270020,721.669983,781.020020,781.020020,53128466
2018-07-02,781.150024,830.789978,751.489990,755.830017,755.830017,72030879
2018-07-03,755.799988,810.099976,738.609985,763.409973,763.409973,55547130
2018-07-04,763.409973,785.719971,715.539978,743.020020,743.020020,58005429
2018-07-05,743.020020,743.080017,698.900024,732.780029,732.780029,34747645
2018-07-06,732.780029,774.320007,708.869995,772.760010,772.760010,28613968
2018-07-07,772.760010,781.210022,741.059998,749.200012,749.200012,32105376
2018-07-08,749.200012,759.849976,726.590027,729.590027,729.590027,31225217
2018-07-09,729.590027,736.340027,685.109985,686.770020,686.770020,43738818
2018-07-10,686.770020,711.989990,683.890015,707.099976,707.099976,26268587
2018-07-11,707.099976,707.099976,662.770020,686.840027,686.840027,34346196
2018-07-12,686.900024,712.869995,685.770020,694.229980,694.229980,26274035
2018-07-13,694.229980,712.219971,687.099976,702.020020,702.020020,13256762
2018-07-14,702.020020,732.590027,698.489990,724.169983,724.169983,21683866
2018-07-15,724.169983,810.549988,717.450012,801.599976,801.599976,73268518
2018-07-16,801.599976,874.169983,782.929993,852.789978,852.789978,91768694
2018-07-17,852.789978,888.760010,805.659973,824.390015,824.390015,72262923
2018-07-18,824.390015,844.479980,805.619995,824.270020,824.270020,41050988
2018-07-19,824.270020,824.289978,761.020020,764.919983,764.919983,53890147
2018-07-20,764.929993,799.520020,741.830017,787.280029,787.280029,23974589
2018-07-21,787.280029,820.830017,777.130005,785.210022,785.210022,29264746
2018-07-22,785.210022,833.900024,778.820007,781.909973,781.909973,54854241
2018-07-23,781.909973,876.179993,770.299988,865.859985,865.859985,89365798
2018-07-24,865.859985,876.630005,819.119995,831.229980,831.229980,49966470
2018-07-25,831.229980,860.960022,791.510010,804.030029,804.030029,37021659
2018-07-26,804.030029,829.770020,781.590027,820.010010,820.010010,35713795
2018-07-27,820.010010,827.020020,801.049988,822.809998,822.809998,16075768
2018-07-28,822.809998,839.429993,814.070007,830.309998,830.309998,22318264
2018-07-29,830.309998,833.429993,784.539978,814.479980,814.479980,40141136
2018-07-30,814.479980,814.789978,759.830017,776.270020,776.270020,34619168
2018-07-31,776.270020,777.729980,735.119995,767.830017,767.830017,53229988
2018-08-01,767.830017,773.229980,722.799988,731.030029,731.030029,20556678
2018-08-02,731.030029,731.030029,700.809998,724.780029,724.780029,26135173
2018-08-03,724.780029,736.969971,689.760010,695.859985,695.859985,19870749
2018-08-04,695.859985,716.690002,687.760010,709.169983,709.169983,15111298
2018-08-05,709.169983,717.059998,681.960022,690.960022,690.960022,19452059
2018-08-06,690.960022,712.219971,646.789978,657.049988,657.049988,32957166
2018-08-07,657.049988,657.260010,565.570007,588.630005,588.630005,65864135
2018-08-08,588.630005,620.440002,577.640015,608.950012,608.950012,29922895
2018-08-09,608.950012,612.409973,558.440002,570.320007,570.320007,30446730
2018-08-10,570.320007,582.929993,538.049988,563.179993,563.179993,28931301
2018-08-11,563.200012,587.830017,555.000000,571.359985,571.359985,19112794
2018-08-12,571.359985,593.059998,522.539978,531.580017,531.580017,28899828
2018-08-13,531.599976,531.770020,472.679993,510.260010,510.260010,43252496
2018-08-14,510.260010,540.260010,503.220001,511.190002,511.190002,32494939
2018-08-15,511.190002,538.000000,504.130005,516.119995,516.119995,27620387
2018-08-16,516.109985,604.869995,515.380005,603.690002,603.690002,29708290
2018-08-17,603.700012,610.609985,536.669983,554.890015,554.890015,26713631
2018-08-18,554.890015,582.369995,541.359985,570.969971,570.969971,19700882
2018-08-19,570.969971,576.349976,509.279999,513.429993,513.429993,30091736
2018-08-20,513.429993,542.929993,510.820007,536.469971,536.469971,18747634
2018-08-21,536.440002,575.210022,509.470001,518.419983,518.419983,33213202
2018-08-22,518.460022,534.030029,513.520020,529.909973,529.909973,14135584
2018-08-23,529.909973,538.900024,520.169983,533.450012,533.450012,12928440
2018-08-24,533.429993,544.849976,528.080017,536.489990,536.489990,9015969
2018-08-25,536.489990,536.530029,515.479980,523.979980,523.979980,9725627
2018-08-26,523.979980,554.320007,520.070007,549.299988,549.299988,16642654
2018-08-27,549.260010,574.010010,541.039978,565.280029,565.280029,22236983
2018-08-28,565.280029,568.900024,545.400024,554.520020,554.520020,18104853
2018-08-29,554.530029,557.070007,525.820007,538.729980,538.729980,16481797
2018-08-30,538.729980,547.489990,533.530029,542.219971,542.219971,11824110
2018-08-31,542.219971,631.590027,541.450012,617.789978,617.789978,49007675
2018-09-01,617.789978,659.289978,602.140015,651.049988,651.049988,52344931
2018-09-02,651.280029,656.200012,623.010010,628.299988,628.299988,30792517
2018-09-03,628.299988,650.169983,621.190002,626.330017,626.330017,31572643
2018-09-04,626.340027,632.359985,523.119995,526.799988,526.799988,58565824
2018-09-05,526.799988,529.020020,486.880005,519.429993,519.429993,47105611
2018-09-06,519.429993,528.270020,492.850006,497.429993,497.429993,20843953
2018-09-07,497.429993,505.619995,463.279999,474.239990,474.239990,21555031
2018-09-08,474.239990,494.769989,463.380005,479.209991,479.209991,17261834
2018-09-09,479.209991,488.559998,459.380005,466.540009,466.540009,16679099
2018-09-10,466.540009,477.239990,425.450012,439.899994,439.899994,25100909
2018-09-11,439.899994,439.980011,410.519989,431.720001,431.720001,29392802
2018-09-12,431.730011,475.940002,431.250000,463.720001,463.720001,34702484
2018-09-13,463.609985,475.570007,439.769989,447.500000,447.500000,25799557
2018-09-14,447.489990,460.779999,443.589996,448.899994,448.899994,12914601
2018-09-15,448.869995,451.529999,426.440002,450.459991,450.459991,12182216
2018-09-16,450.459991,462.359985,408.549988,417.549988,417.549988,32071089
2018-09-17,417.549988,449.709991,412.250000,432.690002,432.690002,27249147
2018-09-18,432.640015,442.519989,408.459991,429.799988,429.799988,28649317
2018-09-19,429.799988,467.350006,423.459991,456.119995,456.119995,27797015
2018-09-20,456.119995,510.609985,449.739990,501.929993,501.929993,56292439
2018-09-21,501.929993,510.959991,470.149994,485.429993,485.429993,28553494
2018-09-22,485.429993,509.049988,477.239990,489.529999,489.529999,19973994
2018-09-23,489.529999,492.970001,456.209991,462.390015,462.390015,26841286
2018-09-24,462.390015,462.470001,424.559998,446.339996,446.339996,31894190
2018-09-25,446.339996,551.950012,433.440002,514.229980,514.229980,117166616
2018-09-26,514.229980,588.719971,513.059998,566.030029,566.030029,133187147
2018-09-27,566.039978,576.169983,530.619995,539.289978,539.289978,57755776
2018-09-28,539.289978,560.450012,510.440002,538.210022,538.210022,37545574
2018-09-29,538.210022,552.140015,517.090027,530.760010,530.760010,29426591
2018-09-30,530.760010,542.609985,520.549988,532.400024,532.400024,27176277
2018-10-01,532.460022,552.429993,522.419983,531.739990,531.739990,33002215
2018-10-02,531.739990,532.780029,506.010010,516.299988,516.299988,30392296
2018-10-03,516.309998,531.219971,507.850006,513.690002,513.690002,19892322
2018-10-04,513.690002,527.059998,510.529999,520.369995,520.369995,14431078
2018-10-05,520.369995,521.429993,501.920013,509.929993,509.929993,14019498
2018-10-06,509.950012,525.549988,505.570007,519.659973,519.659973,15886038
2018-10-07,519.659973,534.080017,517.570007,529.859985,529.859985,19111969
2018-10-08,529.859985,530.020020,515.690002,518.919983,518.919983,12153999
2018-10-09,518.919983,519.119995,507.750000,513.619995,513.619995,18728058
2018-10-10,513.619995,513.719971,426.459991,431.470001,431.470001,58768665
2018-10-11,431.679993,455.029999,426.119995,441.000000,441.000000,18671646
2018-10-12,441.000000,451.109985,440.279999,449.929993,449.929993,9470666
2018-10-13,449.929993,454.260010,436.339996,438.989990,438.989990,11254615
2018-10-14,438.989990,509.799988,432.500000,463.109985,463.109985,65292700
2018-10-15,463.109985,474.399994,447.850006,458.989990,458.989990,16410383
2018-10-16,459.130005,459.519989,446.989990,450.869995,450.869995,17608046
2018-10-17,450.869995,459.200012,432.649994,439.549988,439.549988,22679368
2018-10-18,439.549988,447.100006,434.010010,441.989990,441.989990,14289026
2018-10-19,442.070007,453.609985,438.149994,449.570007,449.570007,9039725
2018-10-20,449.570007,459.019989,448.209991,451.070007,451.070007,13046808
2018-10-21,451.070007,454.640015,444.750000,452.570007,452.570007,9146964
2018-10-22,452.570007,454.290009,439.220001,444.869995,444.869995,11825085
2018-10-23,444.869995,453.260010,441.700012,444.950012,444.950012,10689614
2018-10-24,444.950012,448.279999,441.510010,442.730011,442.730011,7517283
2018-10-25,442.730011,446.190002,437.700012,441.130005,441.130005,10031527
2018-10-26,441.130005,441.600006,436.029999,438.480011,438.480011,7293205
2018-10-27,438.480011,441.799988,437.040009,441.149994,441.149994,5575762
2018-10-29,441.149994,441.459991,412.619995,416.510010,416.510010,16236282
2018-10-30,416.500000,423.989990,414.480011,422.160004,422.160004,6854500
2018-10-31,422.109985,431.600006,408.980011,425.359985,425.359985,14584239
2018-11-01,425.359985,426.510010,421.980011,425.000000,425.000000,6260989
2018-11-02,425.000000,473.619995,424.440002,463.799988,463.799988,36809595
2018-11-03,463.799988,486.920013,457.739990,479.959991,479.959991,29123320
2018-11-04,479.959991,591.320007,479.630005,569.530029,569.530029,151468799
2018-11-05,569.530029,581.419983,539.520020,561.849976,561.849976,88701021
2018-11-06,561.849976,634.289978,554.179993,631.450012,631.450012,113372528
2018-11-07,631.450012,643.080017,608.039978,618.320007,618.320007,92706620
2018-11-08,618.320007,622.260010,573.400024,576.750000,576.750000,86279430
2018-11-09,576.750000,600.650024,526.299988,544.309998,544.309998,92225896
2018-11-10,544.330017,566.010010,532.659973,556.780029,556.780029,45873471
2018-11-11,556.780029,556.820007,516.849976,533.770020,533.770020,64605255
2018-11-12,533.770020,541.210022,502.720001,516.239990,516.239990,112640688
2018-11-13,516.239990,549.450012,504.260010,514.919983,514.919983,131050022
2018-11-14,514.429993,529.900024,412.480011,444.160004,444.160004,169811852
2018-11-15,444.070007,460.790009,264.839996,381.980011,381.980011,75199791
2018-11-16,381.000000,391.890015,351.380005,355.200012,355.200012,2231459
2018-11-17,355.200012,378.640015,318.429993,361.429993,361.429993,1833112
2018-11-18,361.279999,371.279999,332.880005,338.100006,338.100006,1522192
2018-11-19,338.000000,354.760010,254.169998,266.140015,266.140015,1559363
2018-11-20,266.190002,315.140015,222.270004,247.550003,247.550003,887007
2018-11-21,247.550003,278.649994,244.270004,258.339996,258.339996,2122500
2018-11-22,258.190002,269.869995,246.309998,250.220001,250.220001,481025
2018-11-23,250.220001,259.119995,227.800003,229.970001,229.970001,278865
2018-11-24,229.970001,247.639999,190.770004,196.110001,196.110001,265230
2018-11-25,195.619995,217.690002,173.339996,205.380005,205.380005,356527
2018-11-26,205.380005,224.119995,184.429993,195.690002,195.690002,296754
2018-11-27,195.690002,242.160004,182.500000,205.279999,205.279999,217549
2018-11-28,205.279999,234.289993,188.949997,219.440002,219.440002,280959
2018-11-29,222.570007,224.039993,198.289993,208.279999,208.279999,283466
2018-11-30,208.279999,214.389999,186.880005,192.660004,192.660004,283469
2018-12-01,195.699997,210.050003,187.240005,196.050003,196.050003,250438
2018-12-02,195.440002,209.259995,189.529999,198.229996,198.229996,288500
2018-12-03,198.229996,201.960007,175.809998,181.880005,181.880005,331632
2018-12-04,181.880005,202.880005,167.520004,174.490005,174.490005,266292
2018-12-05,174.490005,189.869995,147.919998,151.419998,151.419998,222865
2018-12-06,151.419998,162.779999,114.260002,119.769997,119.769997,258905
2018-12-07,119.769997,128.619995,96.660004,104.980003,104.980003,5337938
2018-12-08,104.980003,109.279999,95.489998,100.290001,100.290001,4845660
2018-12-09,100.290001,111.360001,98.849998,107.379997,107.379997,6501455
2018-12-10,107.379997,109.290001,99.669998,102.169998,102.169998,2909709
2018-12-11,102.169998,102.169998,92.980003,95.709999,95.709999,3191963
2018-12-12,95.709999,100.440002,94.970001,97.029999,97.029999,1774167
2018-12-13,97.029999,97.220001,86.400002,87.110001,87.110001,3152924
2018-12-14,87.110001,88.550003,76.040001,79.720001,79.720001,6071163
2018-12-15,79.720001,81.440002,73.830002,76.449997,76.449997,2388660
2018-12-16,76.449997,82.389999,76.440002,79.059998,79.059998,2983773
2018-12-17,79.059998,92.019997,78.739998,88.470001,88.470001,4623729
2018-12-18,88.470001,106.870003,85.400002,104.480003,104.480003,11036558
2018-12-19,104.480003,146.190002,102.309998,126.629997,126.629997,36384073
2018-12-20,126.629997,212.690002,124.059998,192.610001,192.610001,81043647
2018-12-21,192.610001,231.399994,172.350006,192.639999,192.639999,90123801
2018-12-22,192.639999,205.740005,182.339996,197.720001,197.720001,35528967
2018-12-23,197.720001,211.350006,189.119995,196.759995,196.759995,29227568
2018-12-24,196.759995,214.580002,176.660004,181.770004,181.770004,46511508
2018-12-25,181.770004,182.550003,150.649994,171.419998,171.419998,33743785
2018-12-26,171.419998,187.490005,163.880005,175.679993,175.679993,23008335
2018-12-27,175.679993,178.130005,145.919998,148.460007,148.460007,19430935
2018-12-28,148.460007,179.270004,141.619995,174.339996,174.339996,26481621
2018-12-29,174.339996,176.960007,161.639999,162.529999,162.529999,14427719
2018-12-30,162.529999,164.830002,158.139999,163.220001,163.220001,9783009
2018-12-31,163.220001,163.649994,146.550003,149.229996,149.229996,9981144
2019-01-01,149.229996,166.399994,148.059998,165.020004,165.020004,12956870
2019-01-02,165.020004,174.970001,161.330002,171.699997,171.699997,14220887
2019-01-03,171.699997,177.080002,156.600006,160.990005,160.990005,11588674
