Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,0.238500,0.242600,0.227800,0.233800,0.233800,1306932
2018-12-11,0.233800,0.235100,0.220000,0.224800,0.224800,1293070
2018-12-12,0.224800,0.239000,0.224000,0.234500,0.234500,1136909
2018-12-13,0.234500,0.234900,0.214000,0.221200,0.221200,1551595
2018-12-14,0.221200,0.224000,0.209100,0.214700,0.214700,1514222
2018-12-15,0.214700,0.225900,0.207500,0.223000,0.223000,2017800
2018-12-16,0.223000,0.237600,0.221100,0.225200,0.225200,1528419
2018-12-17,0.225200,0.267800,0.224600,0.260000,0.260000,3793403
2018-12-18,0.260000,0.296900,0.252400,0.295400,0.295400,4079767
2018-12-19,0.295400,0.316300,0.283900,0.284300,0.284300,6780664
2018-12-20,0.284300,0.362800,0.282700,0.353500,0.353500,9449544
2018-12-21,0.353500,0.361800,0.323000,0.330500,0.330500,7153555
2018-12-22,0.330500,0.354900,0.330000,0.351800,0.351800,3411374
2018-12-23,0.351800,0.393800,0.348100,0.369000,0.369000,7245544
2018-12-24,0.369000,0.399200,0.355000,0.361700,0.361700,6123535
2018-12-25,0.361700,0.362900,0.320100,0.338400,0.338400,5141880
2018-12-26,0.338400,0.354600,0.323200,0.337600,0.337600,3193898
2018-12-27,0.337600,0.347300,0.316800,0.321600,0.321600,2899143
2018-12-28,0.321600,0.375900,0.318000,0.372600,0.372600,5330353
2018-12-29,0.372600,0.382000,0.353500,0.359500,0.359500,3194687
2018-12-30,0.359500,0.369500,0.351100,0.366900,0.366900,2024424
2018-12-31,0.366900,0.377900,0.351300,0.360600,0.360600,2636029
2019-01-01,0.360600,0.376800,0.355500,0.375300,0.375300,1765680
2019-01-02,0.375300,0.408100,0.370900,0.401300,0.401300,4138850
2019-01-03,0.401300,0.405400,0.383100,0.386600,0.386600,2325734
